Port_IDs,ROI,PnL,Sharpe_Ratio,MDD,Win_Rate,Win_Positions,Total_Positions,Performance_Score
4016164457907769600,0.1254299528609518,3742.6873197200002,0.15754416905045315,647.83756662,43.53932584269663,310.0,712.0,-28.961168830464825
3910887259807777281,0.8922299808025964,1803.3020100100002,0.10829621222172861,663.3218999799999,22.666666666666664,17.0,75.0,-28.966358469620243
4006366295148391425,2.0306055391083726,3018.5418056999997,0.090978276633955,688.05580089,17.180616740088105,117.0,681.0,-29.04954998961201
3932103299427844097,0.21871120967134075,3860.3097053499996,0.0833221058818555,669.4568359399998,30.050212437234453,778.0,2589.0,-29.85131704438441
3953433416230728705,0.4084618747774278,4924.761779980001,0.1671040266501724,675.6869999,20.872865275142317,110.0,527.0,-29.9552801981476
4030626027667524352,0.15744272680751165,3796.34803991,0.21044591322903483,670.8059999999987,49.78540772532189,116.0,233.0,-29.960602524993398
3977078013600312321,0.18533789471325765,4622.351437599999,0.08962888162540021,753.4702992500004,32.64248704663213,1638.0,5018.0,-33.65264953510539
3858510226868015873,-0.03568396328203826,-280.97295039,-0.013558252740182589,827.30973014,24.397590361445783,243.0,996.0,-37.172410220434806
3977116548751698176,0.02723076312711209,603.98050076,0.030023743904114053,905.2161011399996,28.078817733990146,456.0,1624.0,-40.6106879332547
3953764659057081857,0.3711734934649143,6048.86608919,0.12403094507422269,957.0232210199965,30.874785591766724,180.0,583.0,-42.620903962001094
4041804592937345281,-0.13428684976844413,-776.34299969,-0.077929136713139,1026.62085938,23.097826086956523,85.0,368.0,-46.212254957386065
3878631538480067329,0.4104572850492225,3921.2330411600005,0.1560663569165325,1039.8421924400013,50.337958022056206,1415.0,2811.0,-46.30165902577169
3976088733682659585,0.39612502374990327,5901.15009982,0.14072490358441417,1074.721004,43.56787491115849,1226.0,2814.0,-47.881175374332386
3951723256343550465,0.20048576822688127,5260.022863890001,0.05837825364318928,1073.1449283800025,35.24804177545692,1215.0,3447.0,-47.99138623613007
4032403303704824321,0.2639519891800358,2060.57051952,0.10783364846800148,1104.51520996,55.15695067264574,123.0,223.0,-49.339768424877164
3926423286576838657,0.13545884037560055,1309.4599595900002,0.050259836011489194,1119.0932,34.10041841004184,163.0,478.0,-50.11323767797231
4011626972687000576,0.2781392443147202,5483.14982082,0.07725671532102782,1133.2432568999998,38.408190224570674,2326.0,6056.0,-50.61820211247831
3988187872032603905,0.3539710477245886,2599.7616706199997,0.09370312131348814,1194.0331292399999,32.665139366170294,1711.0,5238.0,-53.2778343254253
3930688517098515713,0.29321394573311843,1947.24457347,0.06311486826947774,1193.9074265099998,48.61111111111111,140.0,288.0,-53.32865169419886
4037121179310444801,0.12970305351111835,7237.92173826,0.10910167793369141,1198.3317800000032,48.40125391849529,772.0,1595.0,-53.67254295146252
3978449781300392193,0.2549011281310529,5888.6560088,0.12184255969003403,1201.615229999999,43.87755102040816,344.0,784.0,-53.706214806144
3935808725185052672,0.11825916711168154,2301.9641228599994,0.06325386386802202,1394.9714398600001,35.10204081632653,602.0,1715.0,-62.51278419903176
3931992636670880512,0.5710796250365378,10374.96528998,0.050796275472005006,1651.1316999599999,40.16528925619834,2430.0,6050.0,-73.6040052071371
4034359562055356161,0.2047159848297743,5284.65441593,0.15741866816692546,1659.353950150005,48.93617021276596,391.0,799.0,-74.29843236302128
3966142151544441601,0.303863972044831,4883.80077594,0.0524887643645033,1661.4546297300017,53.20910973084886,1028.0,1932.0,-74.30865365547722
4037282461943784704,0.25724123674566407,4760.365619499999,0.11982504149488445,1680.7088622099998,26.984126984126984,136.0,504.0,-75.21161440165639
3788465932399412480,0.8368063722229275,13960.966456670001,0.15291214877945766,1772.2194397900003,44.607363962202676,1369.0,3069.0,-78.79457229614314
4026179081117855488,0.40718015560637894,6796.18836,0.13958624744632814,1824.6434998900004,23.3502538071066,46.0,197.0,-81.53667231164356
3962024093501274881,0.1459067814121948,9314.494060179999,0.07406717883080471,1828.4947021299995,26.472898664571876,337.0,1273.0,-81.94892232960859
3879821005658659073,2.0616739267749873,4268.00656095,0.13094012831820384,1961.0298660699996,33.142201834862384,289.0,872.0,-86.16559716497714
3818233536529843712,0.7892085598942918,6419.607907139999,0.15428219254946454,2036.5375697500006,33.919774806474315,482.0,1421.0,-90.70322088253745
3907081197088384000,1.0992418198530547,18015.997370259996,0.2227292925910845,2060.707122380003,61.39714769156394,2540.0,4137.0,-91.50468782301694
3960874214179953664,0.23329625287420802,19567.47128569,0.1629478150253227,2233.99999999,51.568381430363864,1233.0,2391.0,-100.06926859158976
3988205565930333696,0.3528639622080676,3283.93800993,0.07394235302005198,2247.3695699599994,38.00539083557952,141.0,371.0,-100.56610219648029
4021669203289716224,0.4044195741684947,26427.33159178,0.06825074237072257,2537.8666286099924,31.391200951248514,528.0,1682.0,-113.56079421970466
3733192481840423936,0.25109886265200626,2923.97719988,0.06026543766319221,2743.12,80.2612481857765,553.0,689.0,-122.91387981065375
3957509601040585217,0.32208807431247743,3174.1803667200006,0.02523009867096176,3268.44,26.954177897574123,300.0,1113.0,-146.43418818600645
3987739404272887297,0.5570133876861023,12464.6063154,0.049882502411106325,3386.656093979994,22.826446280991735,1381.0,6050.0,-151.5276875091325
4031493134338259457,0.11586957297271358,9082.698287860003,0.1561139933963429,3682.1097992,36.156696664902064,683.0,1889.0,-165.18402503611506
3937714876784951296,0.08970499951658285,1117.5308932100006,0.016314451097396952,3858.82450985,39.33463796477495,201.0,511.0,-173.14797907092122
3914654298562589441,0.08002997640851603,343.47044905000075,0.010976836334010422,3893.0689187699995,41.40786749482402,200.0,483.0,-174.69428963579801
4017263283405469185,0.1145843979867238,7141.36641939,0.030090117918076687,4788.433923359992,33.6198347107438,2034.0,6050.0,-214.85669698934257
4008804082027254529,0.07655048552319497,3332.7334588699996,0.03869432969567709,4879.948659969999,54.051282051282044,527.0,975.0,-218.99886510856626
3941019213896463617,0.48928326943914424,4234.087790029999,0.08777363799755793,4944.99999998,49.107142857142854,55.0,112.0,-221.54385190420393
3944239644144231424,-0.12420201934127043,-1187.8909756799994,-0.023731314255788376,5867.434541539999,26.456876456876454,227.0,858.0,-263.5134961591256
3942630767220672256,0.5463509212488181,6611.89848042,0.06797969001775618,6083.72668798,38.29744415375327,1903.0,4969.0,-272.6129119294333
3919174299855478272,0.06321673528339904,1456.3718076200003,0.011491608845265384,9684.34458371,48.06629834254144,609.0,1267.0,-434.6906282659953
3995532094997544704,-0.1868369025403617,-12346.682218599999,-0.06424753066795914,14186.535463309989,21.401421252685505,1295.0,6051.0,-637.0321474485296
4000877324693233921,-0.00887334041105951,-836.1005588599955,-0.002327244153693271,14682.679015479995,44.8595041322314,2714.0,6050.0,-659.1410196274971
4020204877254599680,0.311560819422595,71998.85595307,0.060748033614844925,21338.051187779958,32.94214876033058,1993.0,6050.0,-957.6204442552823
